Sample,Chromosome,direction,start_index,end_index,position_block_size,start_position,end_position,chr_distance,start_value,end_value,value_change,measure_density,crosses_zero
Sample1,1,1,13484,13501,17,163270000,163440000,170000,0.07132402521814962,0.10482333056602705,0.03349930534787743,1,FALSE
Sample1,1,-1,13501,13528,27,163440000,163710000,270000,0.10482333056602705,0.0043635755348668155,-0.10045975503116024,1,FALSE
Sample1,1,1,13528,13549,21,163710000,163920000,210000,0.0043635755348668155,0.05643578188654294,0.05207220635167613,1,FALSE
Sample1,1,-1,13549,13589,40,163920000,164320000,400000,0.05643578188654294,-0.09195989903856422,-0.14839568092510716,1,TRUE
Sample1,1,1,13589,13619,30,164320000,164620000,300000,-0.09195989903856422,0.04978860076726804,0.14174849980583226,1,TRUE
Sample1,1,-1,13619,13709,90,164620000,165520000,900000,0.04978860076726804,-0.1295336603034803,-0.17932226107074833,1,TRUE
Sample1,1,1,13709,13752,43,165520000,165950000,430000,-0.1295336603034803,0.16777340855430417,0.29730706885778446,1,TRUE
Sample1,1,-1,13752,13834,82,165950000,166770000,820000,0.16777340855430417,-0.08332347636193456,-0.2510968849162387,1,TRUE
Sample1,1,1,13834,13849,15,166770000,166920000,150000,-0.08332347636193456,-0.0521527852634987,0.031170691098435857,1,FALSE
Sample1,1,-1,13849,13861,12,166920000,167040000,120000,-0.0521527852634987,-0.07975400460234641,-0.02760121933884771,1,FALSE
Sample1,1,1,13861,13881,20,167040000,167240000,200000,-0.07975400460234641,-0.027712245111245398,0.052041759491101014,1,FALSE
Sample1,1,-1,13881,13898,17,167240000,167410000,170000,-0.027712245111245398,-0.11441108160541222,-0.08669883649416682,1,FALSE
Sample1,1,1,13898,13950,52,167410000,167930000,520000,-0.11441108160541222,0.06349786599159685,0.17790894759700907,1,TRUE
Sample1,1,-1,13950,13967,17,167930000,168100000,170000,0.06349786599159685,0.0029975990671885083,-0.06050026692440834,1,FALSE
Sample1,1,1,13967,13989,22,168100000,168320000,220000,0.0029975990671885083,0.1377426824752278,0.1347450834080393,1,FALSE
Sample1,1,-1,13989,14052,63,168320000,168950000,630000,0.1377426824752278,-0.06457818707584784,-0.20232086955107564,1,TRUE
Sample1,1,1,14052,14074,22,168950000,169170000,220000,-0.06457818707584784,0.046768412689876915,0.11134659976572475,1,TRUE
Sample1,1,-1,14074,14096,22,169170000,169390000,220000,0.046768412689876915,-0.13293432895754648,-0.1797027416474234,1,TRUE
Sample1,1,1,14096,14145,49,169390000,169880000,490000,-0.13293432895754648,0.05310758668118681,0.1860419156387333,1,TRUE
Sample1,1,-1,14145,14162,17,169880000,170050000,170000,0.05310758668118681,-0.007026987482480946,-0.060134574163667756,1,TRUE
Sample1,1,1,14162,14181,19,170050000,170240000,190000,-0.007026987482480946,0.032256822521811425,0.039283810004292374,1,TRUE
Sample1,1,-1,14181,14203,22,170240000,170460000,220000,0.032256822521811425,-0.03896079913282482,-0.07121762165463624,1,TRUE
Sample1,1,1,14203,14231,28,170460000,170740000,280000,-0.03896079913282482,0.07476498987715154,0.11372578900997635,1,TRUE
Sample1,1,-1,14231,14290,59,170740000,171330000,590000,0.07476498987715154,-0.1217537978779076,-0.19651878775505915,1,TRUE
Sample1,1,1,14290,14344,54,171330000,171870000,540000,-0.1217537978779076,0.09771060254259477,0.21946440042050236,1,TRUE
Sample1,1,-1,14344,14390,46,171870000,172330000,460000,0.09771060254259477,-0.03379775874386894,-0.1315083612864637,1,TRUE
Sample1,1,1,14390,14419,29,172330000,172620000,290000,-0.03379775874386894,0.03686614479696843,0.07066390354083738,1,TRUE
Sample1,1,-1,14419,14445,26,172620000,172880000,260000,0.03686614479696843,7.566284234143111e-4,-0.03610951637355412,1,FALSE
Sample1,1,1,14445,14462,17,172880000,173050000,170000,7.566284234143111e-4,0.03498159897576987,0.03422497055235556,1,FALSE
Sample1,1,-1,14462,14494,32,173050000,173370000,320000,0.03498159897576987,-0.10757792837729037,-0.14255952735306024,1,TRUE
Sample1,1,1,14494,14525,31,173370000,173680000,310000,-0.10757792837729037,0.010281270358000397,0.11785919873529077,1,TRUE
Sample1,1,-1,14525,14547,22,173680000,173900000,220000,0.010281270358000397,-0.05640047065141081,-0.06668174100941121,1,TRUE
Sample1,1,1,14547,14590,43,173900000,174330000,430000,-0.05640047065141081,0.2832031043688985,0.3396035750203093,1,TRUE
Sample1,1,-1,14590,14652,62,174330000,174950000,620000,0.2832031043688985,-0.1129338440940749,-0.3961369484629734,1,TRUE
Sample1,1,1,14652,14678,26,174950000,175210000,260000,-0.1129338440940749,0.09536128829745573,0.20829513239153064,1,TRUE
Sample1,1,-1,14678,14728,50,175210000,175710000,500000,0.09536128829745573,-0.07404534953588553,-0.16940663783334126,1,TRUE
Sample1,1,1,14728,14750,22,175710000,175930000,220000,-0.07404534953588553,0.05691122204108153,0.13095657157696705,1,TRUE
Sample1,1,-1,14750,14771,21,175930000,176140000,210000,0.05691122204108153,-0.16643914561030806,-0.2233503676513896,1,TRUE
Sample1,1,1,14771,14795,24,176140000,176380000,240000,-0.16643914561030806,0.11182762690108697,0.27826677251139503,1,TRUE
Sample1,1,-1,14795,14837,42,176380000,176800000,420000,0.11182762690108697,-0.034634669024988365,-0.14646229592607535,1,TRUE
Sample1,1,1,14837,14861,24,176800000,177040000,240000,-0.034634669024988365,0.02126663957895013,0.05590130860393849,1,TRUE
Sample1,1,-1,14861,14942,81,177040000,177850000,810000,0.02126663957895013,-0.2522865413135402,-0.27355318089249037,1,TRUE
Sample1,1,1,14942,14973,31,177850000,178160000,310000,-0.2522865413135402,0.17213253116164326,0.4244190724751835,1,TRUE
Sample1,1,-1,14973,14999,26,178160000,178420000,260000,0.17213253116164326,-0.11286984256850183,-0.2850023737301451,1,TRUE
Sample1,1,1,14999,15024,25,178420000,178670000,250000,-0.11286984256850183,0.07088135495622093,0.18375119752472274,1,TRUE
Sample1,1,-1,15024,15048,24,178670000,178910000,240000,0.07088135495622093,-0.07099887853668074,-0.1418802334929017,1,TRUE
Sample1,1,1,15048,15096,48,178910000,179390000,480000,-0.07099887853668074,0.10626314411979962,0.17726202265648036,1,TRUE
Sample1,1,-1,15096,15132,36,179390000,179750000,360000,0.10626314411979962,-0.09470287697218147,-0.20096602109198108,1,TRUE
Sample1,1,1,15132,15154,22,179750000,179970000,220000,-0.09470287697218147,0.01871179905128547,0.11341467602346694,1,TRUE
Sample1,1,-1,15154,15169,15,179970000,180120000,150000,0.01871179905128547,-0.040030366751215865,-0.058742165802501335,1,TRUE
Sample1,1,1,15169,15186,17,180120000,180290000,170000,-0.040030366751215865,0.0720376727979367,0.11206803954915256,1,TRUE
Sample1,1,-1,15186,15205,19,180290000,180480000,190000,0.0720376727979367,-0.05841758612119305,-0.13045525891912974,1,TRUE
Sample1,1,1,15205,15227,22,180480000,180700000,220000,-0.05841758612119305,0.11282837314216247,0.1712459592633555,1,TRUE
Sample1,1,-1,15227,15251,24,180700000,180940000,240000,0.11282837314216247,-0.06968010173594681,-0.18250847487810928,1,TRUE
Sample1,1,1,15251,15287,36,180940000,181300000,360000,-0.06968010173594681,0.2019634368042103,0.2716435385401571,1,TRUE
Sample1,1,-1,15287,15348,61,181300000,181910000,610000,0.2019634368042103,-0.0807314249537843,-0.28269486175799463,1,TRUE
Sample1,1,1,15348,15371,23,181910000,182140000,230000,-0.0807314249537843,-0.030126055313246764,0.05060536964053754,1,FALSE
Sample1,1,-1,15371,15406,35,182140000,182490000,350000,-0.030126055313246764,-0.11372726051982587,-0.08360120520657911,1,FALSE
Sample1,1,1,15406,15422,16,182490000,182650000,160000,-0.11372726051982587,-0.07586650380565373,0.03786075671417215,1,FALSE
Sample1,1,-1,15422,15437,15,182650000,182800000,150000,-0.07586650380565373,-0.1030445342899168,-0.02717803048426308,1,FALSE
Sample1,1,1,15437,15459,22,182800000,183020000,220000,-0.1030445342899168,0.021507787652842027,0.12455232194275884,1,TRUE
Sample1,1,-1,15459,15470,11,183020000,183130000,110000,0.021507787652842027,-0.006192664103358895,-0.027700451756200922,1,TRUE
Sample1,1,1,15470,15488,18,183130000,183310000,180000,-0.006192664103358895,0.07361783913871818,0.07981050324207707,1,TRUE
Sample1,1,-1,15488,15506,18,183310000,183490000,180000,0.07361783913871818,0.009930005902438251,-0.06368783323627993,1,FALSE
Sample1,1,1,15506,15528,22,183490000,183710000,220000,0.009930005902438251,0.17114335015546622,0.16121334425302797,1,FALSE
Sample1,1,-1,15528,15553,25,183710000,183960000,250000,0.17114335015546622,-0.02080982149615804,-0.19195317165162426,1,TRUE
Sample1,1,1,15553,15582,29,183960000,184250000,290000,-0.02080982149615804,0.052512631081869994,0.07332245257802804,1,TRUE
Sample1,1,-1,15582,15618,36,184250000,184610000,360000,0.052512631081869994,-0.09705765828817206,-0.14957028937004205,1,TRUE
Sample1,1,1,15618,15669,51,184610000,185120000,510000,-0.09705765828817206,0.04510002203085013,0.1421576803190222,1,TRUE
Sample1,1,-1,15669,15691,22,185120000,185340000,220000,0.04510002203085013,-0.034026649227951226,-0.07912667125880135,1,TRUE
Sample1,1,1,15691,15736,45,185340000,185790000,450000,-0.034026649227951226,0.1231937094778846,0.15722035870583584,1,TRUE
Sample1,1,-1,15736,15771,35,185790000,186140000,350000,0.1231937094778846,-0.07425566067980514,-0.19744937015768976,1,TRUE
Sample1,1,1,15771,15797,26,186140000,186400000,260000,-0.07425566067980514,0.054054670654708634,0.12831033133451378,1,TRUE
Sample1,1,-1,15797,15813,16,186400000,186560000,160000,0.054054670654708634,0.043550373777791224,-0.01050429687691741,1,FALSE
Sample1,1,1,15813,15837,24,186560000,186800000,240000,0.043550373777791224,0.08132213476451505,0.03777176098672383,1,FALSE
Sample1,1,-1,15837,15856,19,186800000,186990000,190000,0.08132213476451505,0.062061274559274446,-0.019260860205240607,1,FALSE
Sample1,1,1,15856,15874,18,186990000,187170000,180000,0.062061274559274446,0.0832880805688152,0.021226806009540758,1,FALSE
Sample1,1,-1,15874,15910,36,187170000,187530000,360000,0.0832880805688152,-0.0010012979055297605,-0.08428937847434496,1,TRUE
Sample1,1,1,15910,15922,12,187530000,187650000,120000,-0.0010012979055297605,0.0197940102831422,0.020795308188671962,1,TRUE
Sample1,1,-1,15922,15944,22,187650000,187870000,220000,0.0197940102831422,-0.027624873198042712,-0.04741888348118491,1,TRUE
Sample1,1,1,15944,15970,26,187870000,188130000,260000,-0.027624873198042712,0.010068078994147044,0.03769295219218975,1,TRUE
Sample1,1,-1,15970,15984,14,188130000,188270000,140000,0.010068078994147044,0.004929195985766787,-0.005138883008380257,1,FALSE
Sample1,1,1,15984,16006,22,188270000,188490000,220000,0.004929195985766787,0.03446946620777363,0.029540270222006844,1,FALSE
Sample1,1,-1,16006,16030,24,188490000,188730000,240000,0.03446946620777363,-0.01152702807603062,-0.04599649428380425,1,TRUE
Sample1,1,1,16030,16056,26,188730000,188990000,260000,-0.01152702807603062,0.024911281805916917,0.03643830988194754,1,TRUE
Sample1,1,-1,16056,16108,52,188990000,189510000,520000,0.024911281805916917,-0.09257053996592389,-0.1174818217718408,1,TRUE
Sample1,1,1,16108,16138,30,189510000,189810000,300000,-0.09257053996592389,0.023825900158452897,0.11639644012437679,1,TRUE
Sample1,1,-1,16138,16155,17,189810000,189980000,170000,0.023825900158452897,-0.003542177283446324,-0.02736807744189922,1,TRUE
Sample1,1,1,16155,16173,18,189980000,190160000,180000,-0.003542177283446324,0.07696562624143659,0.08050780352488292,1,TRUE
Sample1,1,-1,16173,16198,25,190160000,190410000,250000,0.07696562624143659,-0.12843413381491692,-0.20539976005635352,1,TRUE
Sample1,1,1,16198,16232,34,190410000,190750000,340000,-0.12843413381491692,0.0910734600465251,0.21950759386144203,1,TRUE
Sample1,1,-1,16232,16297,65,190750000,191400000,650000,0.0910734600465251,-0.05883540862383281,-0.1499088686703579,1,TRUE
Sample1,1,1,16297,16327,30,191400000,191700000,300000,-0.05883540862383281,0.0117555399111889,0.07059094853502171,1,TRUE
Sample1,1,-1,16327,16396,69,191700000,192390000,690000,0.0117555399111889,-0.14303936535908904,-0.15479490527027795,1,TRUE
Sample1,1,1,16396,16417,21,192390000,192600000,210000,-0.14303936535908904,-0.03789782294305607,0.10514154241603296,1,FALSE
Sample1,1,-1,16417,16432,15,192600000,192750000,150000,-0.03789782294305607,-0.09336990092920405,-0.055472077986147984,1,FALSE
Sample1,1,1,16432,16483,51,192750000,193260000,510000,-0.09336990092920405,0.1270685985319814,0.22043849946118546,1,TRUE
Sample1,1,-1,16483,16500,17,193260000,193430000,170000,0.1270685985319814,0.09920212095800351,-0.027866477573977894,1,FALSE
Sample1,1,1,16500,16510,10,193430000,193530000,100000,0.09920212095800351,0.10705280737085889,0.00785068641285537,1,FALSE
Sample1,1,-1,16510,16549,39,193530000,193920000,390000,0.10705280737085889,-0.028922581743589377,-0.13597538911444826,1,TRUE
Sample1,1,1,16549,16575,26,193920000,194180000,260000,-0.028922581743589377,0.012285957174246149,0.041208538917835526,1,TRUE
Sample1,1,-1,16575,16585,10,194180000,194280000,100000,0.012285957174246149,0.00373941554814344,-0.008546541626102709,1,FALSE
Sample1,1,1,16585,16604,19,194280000,194470000,190000,0.00373941554814344,0.042640011743987814,0.03890059619584437,1,FALSE
Sample1,1,-1,16604,16624,20,194470000,194670000,200000,0.042640011743987814,2.2381494581928674e-4,-0.04241619679816853,1,FALSE
Sample1,1,1,16624,16666,42,194670000,195090000,420000,2.2381494581928674e-4,0.024509857477594876,0.02428604253177559,1,FALSE
Sample1,1,-1,16666,16721,55,195090000,195640000,550000,0.024509857477594876,-0.06793907615789575,-0.09244893363549063,1,TRUE
Sample1,1,1,16721,16746,25,195640000,195890000,250000,-0.06793907615789575,0.004579915562257029,0.07251899172015278,1,TRUE
Sample1,1,-1,16746,16764,18,195890000,196070000,180000,0.004579915562257029,-0.04351652101268461,-0.04809643657494164,1,TRUE
Sample1,1,1,16764,16781,17,196070000,196240000,170000,-0.04351652101268461,-0.013586059483863714,0.0299304615288209,1,FALSE
Sample1,1,-1,16781,16820,39,196240000,196630000,390000,-0.013586059483863714,-0.0839699981080235,-0.07038393862415979,1,FALSE
Sample1,1,1,16820,16834,14,196630000,196770000,140000,-0.0839699981080235,-0.06455968215807774,0.01941031594994576,1,FALSE
Sample1,1,-1,16834,16848,14,196770000,196910000,140000,-0.06455968215807774,-0.07797338150836249,-0.013413699350284747,1,FALSE
Sample1,1,1,16848,16908,60,196910000,197510000,600000,-0.07797338150836249,0.04739049876283701,0.1253638802711995,1,TRUE
Sample1,1,-1,16908,16930,22,197510000,197730000,220000,0.04739049876283701,-0.11972188483889439,-0.1671123836017314,1,TRUE
Sample1,1,1,16930,16972,42,197730000,198150000,420000,-0.11972188483889439,0.010601193082492577,0.13032307792138698,1,TRUE
Sample1,1,-1,16972,16990,18,198150000,198330000,180000,0.010601193082492577,-0.05852694613795593,-0.0691281392204485,1,TRUE
Sample1,1,1,16990,17031,41,198330000,198740000,410000,-0.05852694613795593,0.04086128810907662,0.09938823424703255,1,TRUE
Sample1,1,-1,17031,17048,17,198740000,198910000,170000,0.04086128810907662,-0.021652211085418024,-0.06251349919449464,1,TRUE
Sample1,1,1,17048,17066,18,198910000,199090000,180000,-0.021652211085418024,0.02721802748926006,0.04887023857467808,1,TRUE
Sample1,1,-1,17066,17110,44,199090000,199530000,440000,0.02721802748926006,-0.0887280410496783,-0.11594606853893835,1,TRUE
Sample1,1,1,17110,17124,14,199530000,199670000,140000,-0.0887280410496783,-0.06619637666032721,0.022531664389351086,1,FALSE
Sample1,1,-1,17124,17139,15,199670000,199820000,150000,-0.06619637666032721,-0.08382018318844846,-0.017623806528121247,1,FALSE
Sample1,1,1,17139,17161,22,199820000,200040000,220000,-0.08382018318844846,0.052453171124761486,0.13627335431320994,1,TRUE
Sample1,1,-1,17161,17182,21,200040000,200250000,210000,0.052453171124761486,-0.08229321845884795,-0.13474638958360943,1,TRUE
Sample1,1,1,17182,17233,51,200250000,200760000,510000,-0.08229321845884795,0.05978762031014088,0.14208083876898883,1,TRUE
Sample1,1,-1,17233,17255,22,200760000,200980000,220000,0.05978762031014088,-0.03919884671266087,-0.09898646702280176,1,TRUE
Sample1,1,1,17255,17277,22,200980000,201200000,220000,-0.03919884671266087,0.013326863424582919,0.05252571013724379,1,TRUE
Sample1,1,-1,17277,17295,18,201200000,201380000,180000,0.013326863424582919,-0.04583733896193391,-0.05916420238651683,1,TRUE
Sample1,1,1,17295,17319,24,201380000,201620000,240000,-0.04583733896193391,0.05371061449370302,0.09954795345563694,1,TRUE
Sample1,1,-1,17319,17338,19,201620000,201810000,190000,0.05371061449370302,-0.03211337436880425,-0.08582398886250728,1,TRUE
Sample1,1,1,17338,17360,22,201810000,202030000,220000,-0.03211337436880425,0.06621479263632563,0.09832816700512988,1,TRUE
Sample1,1,-1,17360,17376,16,202030000,202190000,160000,0.06621479263632563,0.031270302102690994,-0.03494449053363463,1,FALSE
Sample1,1,1,17376,17391,15,202190000,202340000,150000,0.031270302102690994,0.09482407149768152,0.06355376939499052,1,FALSE
Sample1,1,-1,17391,17414,23,202340000,202570000,230000,0.09482407149768152,-0.08359387609260684,-0.17841794759028834,1,TRUE
Sample1,1,1,17414,17426,12,202570000,202690000,120000,-0.08359387609260684,-0.04230300976718754,0.0412908663254193,1,FALSE
Sample1,1,-1,17426,17439,13,202690000,202820000,130000,-0.04230300976718754,-0.055759317729027334,-0.013456307961839796,1,FALSE
Sample1,1,1,17439,17458,19,202820000,203010000,190000,-0.055759317729027334,0.009314560690532995,0.06507387841956033,1,TRUE
Sample1,1,-1,17458,17476,18,203010000,203190000,180000,0.009314560690532995,-0.011562002680247943,-0.020876563370780938,1,TRUE
Sample1,1,1,17476,17489,13,203190000,203320000,130000,-0.011562002680247943,0.006630387561526901,0.018192390241774846,1,TRUE
Sample1,1,-1,17489,17499,10,203320000,203420000,100000,0.006630387561526901,-0.005212924922163116,-0.011843312483690017,1,TRUE
Sample1,1,1,17499,17525,26,203420000,203680000,260000,-0.005212924922163116,0.0765980199020545,0.08181094482421762,1,TRUE
Sample1,1,-1,17525,17570,45,203680000,204130000,450000,0.0765980199020545,-0.004111882782590519,-0.08070990268464502,1,TRUE
Sample1,1,1,17570,17580,10,204130000,204230000,100000,-0.004111882782590519,0.008108095284821468,0.012219978067411987,1,TRUE
Sample1,1,-1,17580,17597,17,204230000,204400000,170000,0.008108095284821468,-0.009152195764765319,-0.017260291049586787,1,TRUE
Sample1,1,1,17597,17638,41,204400000,204810000,410000,-0.009152195764765319,0.06486255579899719,0.07401475156376251,1,TRUE
Sample1,1,-1,17638,17676,38,204810000,205190000,380000,0.06486255579899719,-0.06819770547584657,-0.13306026127484377,1,TRUE
Sample1,1,1,17676,17698,22,205190000,205410000,220000,-0.06819770547584657,0.0018555231929993574,0.07005322866884592,1,TRUE
Sample1,1,-1,17698,17713,15,205410000,205560000,150000,0.0018555231929993574,-0.0274992835769323,-0.029354806769931657,1,TRUE
Sample1,1,1,17713,17745,32,205560000,205880000,320000,-0.0274992835769323,0.07488235983293638,0.10238164340986869,1,TRUE
Sample1,1,-1,17745,17775,30,205880000,206400000,520000,0.07488235983293638,-0.07757183550386806,-0.15245419533680443,0.5769230769230769,TRUE
Sample1,1,1,17775,17806,31,206400000,206710000,310000,-0.07757183550386806,0.1057408268091548,0.18331266231302284,1,TRUE
Sample1,1,-1,17806,17827,21,206710000,206920000,210000,0.1057408268091548,0.03269812277368758,-0.07304270403546721,1,FALSE
Sample1,1,1,17827,17842,15,206920000,207070000,150000,0.03269812277368758,0.07106556199097674,0.03836743921728916,1,FALSE
Sample1,1,-1,17842,17889,47,207070000,207540000,470000,0.07106556199097674,-0.05894614984377042,-0.13001171183474716,1,TRUE
Sample1,1,1,17889,17940,51,207540000,208050000,510000,-0.05894614984377042,0.12765618378007101,0.18660233362384143,1,TRUE
Sample1,1,-1,17940,18007,67,208050000,208720000,670000,0.12765618378007101,-0.009458128112214087,-0.1371143118922851,1,TRUE
Sample1,1,1,18007,18026,19,208720000,208910000,190000,-0.009458128112214087,0.011764721687827204,0.021222849800041292,1,TRUE
Sample1,1,-1,18026,18099,73,208910000,209640000,730000,0.011764721687827204,-0.14085857697446236,-0.15262329866228957,1,TRUE
Sample1,1,1,18099,18128,29,209640000,209930000,290000,-0.14085857697446236,0.06719189852318612,0.2080504754976485,1,TRUE
Sample1,1,-1,18128,18151,23,209930000,210160000,230000,0.06719189852318612,-0.0666771778783593,-0.13386907640154544,1,TRUE
Sample1,1,1,18151,18182,31,210160000,210470000,310000,-0.0666771778783593,0.15569247423634439,0.2223696521147037,1,TRUE
Sample1,1,-1,18182,18241,59,210470000,211060000,590000,0.15569247423634439,-0.16557329049059322,-0.3212657647269376,1,TRUE
Sample1,1,1,18241,18268,27,211060000,211330000,270000,-0.16557329049059322,-0.03620887908421048,0.12936441140638275,1,FALSE
Sample1,1,-1,18268,18289,21,211330000,211540000,210000,-0.03620887908421048,-0.06605630755366747,-0.02984742846945699,1,FALSE
Sample1,1,1,18289,18324,35,211540000,211890000,350000,-0.06605630755366747,0.07809446572868087,0.14415077328234832,1,TRUE
Sample1,1,-1,18324,18354,30,211890000,212190000,300000,0.07809446572868087,-0.08659211031539707,-0.16468657604407794,1,TRUE
Sample1,1,1,18354,18407,53,212190000,212720000,530000,-0.08659211031539707,0.050007275810061945,0.13659938612545902,1,TRUE
Sample1,1,-1,18407,18420,13,212720000,212850000,130000,0.050007275810061945,0.034290530406056424,-0.01571674540400552,1,FALSE
Sample1,1,1,18420,18450,30,212850000,213150000,300000,0.034290530406056424,0.16621418107102973,0.1319236506649733,1,FALSE
Sample1,1,-1,18450,18546,96,213150000,214110000,960000,0.16621418107102973,-0.13599598589255596,-0.3022101669635857,1,TRUE
Sample1,1,1,18546,18567,21,214110000,214320000,210000,-0.13599598589255596,-0.015169508392384307,0.12082647750017166,1,FALSE
Sample1,1,-1,18567,18582,15,214320000,214470000,150000,-0.015169508392384307,-0.12465839646400971,-0.1094888880716254,1,FALSE
Sample1,1,1,18582,18607,25,214470000,214720000,250000,-0.12465839646400971,0.19828248537889906,0.32294088184290876,1,TRUE
Sample1,1,-1,18607,18637,30,214720000,215020000,300000,0.19828248537889906,0.0677512158909513,-0.13053126948794774,1,FALSE
Sample1,1,1,18637,18647,10,215020000,215120000,100000,0.0677512158909513,0.07310381349325104,0.0053525976022997385,1,FALSE
Sample1,1,-1,18647,18683,36,215120000,215480000,360000,0.07310381349325104,-0.03313537005301454,-0.10623918354626558,1,TRUE
Sample1,1,1,18683,18707,24,215480000,215720000,240000,-0.03313537005301454,0.16069161905384718,0.19382698910686172,1,TRUE
Sample1,1,-1,18707,18734,27,215720000,215990000,270000,0.16069161905384718,0.011162445388414908,-0.14952917366543228,1,FALSE
Sample1,1,1,18734,18744,10,215990000,216090000,100000,0.011162445388414908,0.019823623879922335,0.008661178491507427,1,FALSE
Sample1,1,-1,18744,18779,35,216090000,216440000,350000,0.019823623879922335,-0.08372653534053574,-0.10355015922045807,1,TRUE
Sample1,1,1,18779,18829,50,216440000,216940000,500000,-0.08372653534053574,0.022617732239464054,0.10634426757999979,1,TRUE
Sample1,1,-1,18829,18862,33,216940000,217270000,330000,0.022617732239464054,-0.10348116406685372,-0.12609889630631776,1,TRUE
Sample1,1,1,18862,18884,22,217270000,217490000,220000,-0.10348116406685372,-0.02690995815773389,0.07657120590911982,1,FALSE
Sample1,1,-1,18884,18899,15,217490000,217640000,150000,-0.02690995815773389,-0.05313420163773995,-0.02622424348000606,1,FALSE
Sample1,1,1,18899,18913,14,217640000,217780000,140000,-0.05313420163773995,-0.03426127794173332,0.018872923696006627,1,FALSE
Sample1,1,-1,18913,18944,31,217780000,218090000,310000,-0.03426127794173332,-0.10535206547296751,-0.07109078753123418,1,FALSE
Sample1,1,1,18944,18993,49,218090000,218580000,490000,-0.10535206547296751,0.06795730811501113,0.17330937358797865,1,TRUE
Sample1,1,-1,18993,19010,17,218580000,218750000,170000,0.06795730811501113,0.003130099605910753,-0.06482720850910038,1,FALSE
Sample1,1,1,19010,19023,13,218750000,218880000,130000,0.003130099605910753,0.019831524121692732,0.01670142451578198,1,FALSE
Sample1,1,-1,19023,19038,15,218880000,219030000,150000,0.019831524121692732,-0.0013165710404645754,-0.021148095162157307,1,TRUE
Sample1,1,1,19038,19056,18,219030000,219210000,180000,-0.0013165710404645754,0.07015374794262941,0.07147031898309399,1,TRUE
Sample1,1,-1,19056,19078,22,219210000,219430000,220000,0.07015374794262941,-0.031168240306515813,-0.10132198824914522,1,TRUE
Sample1,1,1,19078,19096,18,219430000,219610000,180000,-0.031168240306515813,0.03182431569842835,0.06299255600494416,1,TRUE
Sample1,1,-1,19096,19116,20,219610000,219810000,200000,0.03182431569842835,-0.07258504067760564,-0.10440935637603399,1,TRUE
Sample1,1,1,19116,19143,27,219810000,220080000,270000,-0.07258504067760564,0.04510504616260815,0.11769008684021379,1,TRUE
Sample1,1,-1,19143,19158,15,220080000,220230000,150000,0.04510504616260815,0.01648703984735535,-0.0286180063152528,1,FALSE
Sample1,1,1,19158,19179,21,220230000,220440000,210000,0.01648703984735535,0.06850558397950748,0.052018544132152136,1,FALSE
Sample1,1,-1,19179,19202,23,220440000,220670000,230000,0.06850558397950748,-0.04602244071924063,-0.11452802469874812,1,TRUE
Sample1,1,1,19202,19226,24,220670000,220910000,240000,-0.04602244071924063,0.08352500752994677,0.1295474482491874,1,TRUE
Sample1,1,-1,19226,19269,43,220910000,221340000,430000,0.08352500752994677,-0.10193075176841306,-0.18545575929835983,1,TRUE
Sample1,1,1,19269,19314,45,221340000,221790000,450000,-0.10193075176841306,0.03476566570833592,0.136696417476749,1,TRUE
Sample1,1,-1,19314,19371,57,221790000,222360000,570000,0.03476566570833592,-0.17690059300413363,-0.21166625871246955,1,TRUE
Sample1,1,1,19371,19415,44,222360000,222800000,440000,-0.17690059300413363,0.0521048173818351,0.22900541038596872,1,TRUE
Sample1,1,-1,19415,19436,21,222800000,223010000,210000,0.0521048173818351,-0.03326832566791211,-0.08537314304974722,1,TRUE
Sample1,1,1,19436,19455,19,223010000,223200000,190000,-0.03326832566791211,0.07279264514718804,0.10606097081510016,1,TRUE
Sample1,1,-1,19455,19489,34,223200000,223540000,340000,0.07279264514718804,-0.13684037039022606,-0.2096330155374141,1,TRUE
Sample1,1,1,19489,19561,72,223540000,224320000,780000,-0.13684037039022606,0.07289546340920863,0.2097358337994347,0.9230769230769231,TRUE
Sample1,1,-1,19561,19571,10,224320000,224420000,100000,0.07289546340920863,0.06289687983129538,-0.00999858357791325,1,FALSE
Sample1,1,1,19571,19587,16,224420000,224580000,160000,0.06289687983129538,0.07659146741575676,0.013694587584461376,1,FALSE
Sample1,1,-1,19587,19607,20,224580000,224780000,200000,0.07659146741575676,0.019729447656244986,-0.05686201975951177,1,FALSE
Sample1,1,1,19607,19628,21,224780000,224990000,210000,0.019729447656244986,0.16485285668197996,0.14512340902573498,1,FALSE
Sample1,1,-1,19628,19658,30,224990000,225290000,300000,0.16485285668197996,-0.16463260690563053,-0.3294854635876105,1,TRUE
Sample1,1,1,19658,19679,21,225290000,225500000,210000,-0.16463260690563053,-0.03529953615843528,0.12933307074719524,1,FALSE
Sample1,1,-1,19679,19693,14,225500000,225640000,140000,-0.03529953615843528,-0.0632390763872741,-0.02793954022883883,1,FALSE
Sample1,1,1,19693,19710,17,225640000,225810000,170000,-0.0632390763872741,-0.028940102531214495,0.03429897385605961,1,FALSE
Sample1,1,-1,19710,19721,11,225810000,225920000,110000,-0.028940102531214495,-0.05296348791879677,-0.024023385387582277,1,FALSE
Sample1,1,1,19721,19770,49,225920000,226410000,490000,-0.05296348791879677,0.04877911303406861,0.10174260095286539,1,TRUE
